t_ms,activity,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,qw,qx,qy,qz,ax,ay,az
43620,eyes_closed,3054,1556,251,1559,16,581,10,15,0.9842,0.0019,-0.0066,-0.0284,0.16,0.171,9.854
43640,eyes_closed,3009,1529,243,1568,18,565,12,15,0.9821,0.012,0.0096,-0.0177,0.183,0.067,9.81
43660,eyes_closed,3032,1628,239,1535,13,596,12,14,0.9955,0.0273,0.0118,-0.0106,0.187,0.065,9.845
43680,eyes_closed,3013,1575,238,1622,21,599,4,11,1.0095,0.0204,0.0056,-0.0365,0.13,0.094,9.826
43700,eyes_closed,2998,1641,244,1546,14,629,10,15,1.0103,-0.0253,-0.0064,0.0086,0.058,0.126,9.791
43720,eyes_closed,3028,1607,238,1601,8,586,7,12,1.0093,-0.0062,0.025,0.025,0.169,0.061,9.799
43740,eyes_closed,3032,1720,238,1549,6,617,25,21,1.0047,-0.0117,-0.0072,-0.0054,0.236,-0.049,9.85
43760,eyes_closed,3009,1642,235,1564,17,638,17,8,0.9874,-0.0114,0.005,-0.0105,0.082,0.13,9.773
43780,eyes_closed,2997,1715,246,1600,12,648,15,10,0.9991,0.0191,-0.0103,0.0316,0.223,0.113,9.858
43800,eyes_closed,2986,1754,250,1541,30,659,13,9,1.0021,-0.0085,0.0051,-0.0169,0.225,0.085,9.84
43820,eyes_closed,2943,1795,243,1583,14,698,12,11,1.0124,0.0248,-0.0168,0.013,0.327,0.13,9.844
43840,eyes_closed,2948,1770,244,1579,14,718,20,13,1.0084,0.0459,0.0374,0.0074,0.302,0.085,9.784
43860,eyes_closed,2948,1786,237,1548,14,718,20,17,0.9904,0.0048,0.0023,0.0057,-0.078,-0.063,9.797
43880,eyes_closed,2944,1786,238,1558,14,681,13,16,0.9977,0.0169,0.0023,-0.0024,-0.318,-0.106,9.852
43900,eyes_closed,2955,1705,232,1574,19,689,15,14,0.9877,0.0221,0.011,-0.0114,-0.058,0.047,9.826
43920,eyes_closed,2949,1782,248,1584,11,705,21,19,0.9968,0.0043,-0.0198,0.0132,0.265,0.148,9.826
43940,eyes_closed,2933,1755,230,1599,28,717,14,10,0.9981,-0.022,-0.0221,-0.0212,0.059,0.159,9.805
43960,eyes_closed,2950,1769,235,1606,11,747,12,11,1.0233,0.0242,-0.0014,0.001,0.186,0.086,9.804
43980,eyes_closed,2905,1846,245,1551,16,749,18,15,0.9939,0.045,-0.0083,0.0222,0.522,0.057,9.812
44000,eyes_closed,2892,1896,240,1588,13,774,17,22,0.9951,0.0157,0.0104,-0.0213,0.222,0.008,9.829
44020,eyes_closed,2882,1913,239,1527,19,771,17,12,0.9847,0.0141,0.0195,-0.0112,0.113,-0.074,9.859
44040,eyes_closed,2904,1912,230,1545,14,783,16,20,0.9979,-0.0079,-0.0042,-0.0424,0.227,-0.115,9.847
44060,eyes_closed,2901,1969,248,1527,19,785,14,19,1.0008,0.0108,-0.0059,0.0022,0.408,0.001,9.81
44080,eyes_closed,2839,2050,239,1460,17,804,6,10,1.0135,0.0183,-0.0051,0.0003,0.419,-0.097,9.791
44100,eyes_closed,2861,2080,253,1432,13,813,18,8,0.977,-0.0092,0.0234,-0.0346,0.246,-0.081,9.78
44120,eyes_closed,2845,2041,239,1463,14,822,12,9,0.9964,0.0327,0.0178,0.0358,0.407,0.102,9.82
44140,eyes_closed,2773,2169,247,1413,23,863,12,9,1.0096,0.0071,-0.0052,-0.0032,0.825,0.034,9.819
44160,eyes_closed,2724,2253,250,1386,9,884,11,15,1.0078,0.016,0.0278,-0.0098,0.531,0.019,9.821
44180,eyes_closed,2755,2257,232,1393,18,928,15,17,1.0138,0.0197,0.0128,0.036,0.391,0.024,9.747
44200,eyes_closed,2679,2322,244,1359,11,924,17,19,1.0002,-0.0054,-0.0264,0.0192,0.547,-0.04,9.763
44220,eyes_closed,2623,2366,240,1300,18,963,13,22,1.0224,0.015,0.0102,0.0094,0.474,-0.074,9.811
44240,eyes_closed,2591,2371,245,1279,24,1011,10,11,1.0027,-0.0026,-0.0012,0.0004,0.589,-0.022,9.831
44260,eyes_closed,2563,2499,232,1288,22,1013,14,17,0.9961,-0.0122,-0.0145,-0.026,0.649,-0.037,9.794
44280,eyes_closed,2518,2531,246,1241,16,1025,10,11,1.002,-0.0158,0.0167,0.0093,0.566,-0.116,9.823
44300,eyes_closed,2463,2564,246,1218,12,1057,18,9,1.0084,-0.0148,0.001,-0.0141,0.466,-0.004,9.822
44320,eyes_closed,2437,2590,238,1159,15,1097,19,12,1.0082,0.0081,0.0219,-0.0402,0.558,-0.065,9.764
44340,eyes_closed,2344,2624,230,1125,13,1084,7,14,0.998,-0.0591,0.0068,-0.02,0.544,-0.117,9.803
44360,eyes_closed,2365,2670,242,1111,19,1130,11,10,1.0084,0.0138,-0.0141,-0.0457,0.63,-0.128,9.782
44380,eyes_closed,2275,2727,238,1053,13,1149,15,30,0.997,0.0245,0.009,0.019,0.574,-0.078,9.802
44400,eyes_closed,2257,2752,246,1020,14,1127,14,26,1.012,-0.0206,0.0309,0.0133,0.286,-0.102,9.842
44420,eyes_closed,2216,2783,238,1004,9,1138,3,9,1.0146,-0.0009,0.0203,0.0163,0.487,-0.036,9.79
44440,eyes_closed,2132,2801,237,981,15,1182,13,8,0.9991,0.0027,0.02,-0.0004,0.6,0.015,9.825
44460,eyes_closed,2070,2840,242,937,15,1231,15,10,0.9961,0.0225,0.0255,0.0166,0.594,-0.092,9.81
44480,eyes_closed,1978,2873,244,909,14,1224,10,12,0.9995,0.0017,-0.0069,0.0436,0.711,-0.055,9.819
44500,eyes_closed,1939,2913,245,856,13,1287,7,19,0.9892,0.0329,-0.0098,-0.0328,0.65,0.11,9.791
44520,eyes_closed,1874,2922,245,830,25,1288,15,19,0.9974,0.0015,-0.013,0.0143,0.704,0.047,9.807
44540,eyes_closed,1811,2955,235,792,7,1320,18,21,1.0054,0.0039,0.0272,0.0133,0.631,0.094,9.876
44560,eyes_closed,1660,2952,236,762,10,1340,15,13,1.003,0.0004,0.0193,0.0104,0.416,0.021,9.768
44580,eyes_closed,1619,3014,247,768,19,1377,11,13,1.0021,-0.0102,0.0165,0.006,0.443,-0.006,9.793
44600,eyes_closed,1553,3016,238,733,11,1371,16,14,0.9985,-0.0182,0.0408,0.0295,0.535,-0.018,9.836
44620,eyes_closed,1452,3065,240,692,3,1430,17,12,1.0183,0.0099,-0.0269,-0.0016,0.321,-0.047,9.781
44640,eyes_closed,1454,3100,247,675,14,1401,16,13,0.9957,0.011,-0.0001,-0.0042,-0.066,-0.021,9.8
44660,eyes_closed,1456,3076,239,701,12,1385,19,16,0.9987,0.0099,-0.0394,0.0027,0.048,-0.111,9.794
44680,eyes_closed,1443,3040,236,656,8,1392,18,19,0.9818,0.0016,0.0193,0.0031,0.311,0.02,9.796
44700,eyes_closed,1339,3088,243,654,12,1420,20,11,1.0031,0.0225,0.012,0.0141,0.264,0.084,9.814
44720,eyes_closed,1279,3081,239,638,14,1409,10,13,1.0065,0.0191,0.0323,0.0064,-0.075,0.104,9.835
44740,eyes_closed,1361,3053,240,681,19,1387,7,11,0.9962,-0.0106,0.0091,0.0153,-0.23,0.052,9.776
44760,eyes_closed,1397,3106,247,668,14,1431,14,20,0.9896,-0.0181,0.0173,-0.0068,0.053,0.208,9.826
44780,eyes_closed,1358,3054,243,680,8,1487,13,17,1.0055,0.0258,0.0083,0.0138,-0.059,0.187,9.831
44800,eyes_closed,1343,3030,240,704,14,1438,15,8,1.0144,-0.0085,0.0113,0.0218,-0.292,0.107,9.832
44820,eyes_closed,1429,3045,250,704,19,1440,17,18,0.9979,-0.0124,0.0111,0.0002,-0.472,0.153,9.863
44840,eyes_closed,1505,2992,233,775,14,1440,13,23,1.0018,0.0206,0.0058,-0.0296,-0.553,0.174,9.811
44860,eyes_closed,1601,2977,241,829,20,1406,9,15,0.9949,-0.0065,0.0223,0.016,-0.233,0.165,9.843
44880,eyes_closed,1580,2983,237,812,7,1452,17,11,1.0001,-0.0177,0.0094,-0.0205,-0.157,0.24,9.868
44900,eyes_closed,1642,2960,237,855,13,1437,18,16,0.9947,-0.0145,-0.0148,-0.004,-0.317,0.115,9.826
44920,eyes_closed,1682,2908,234,853,17,1443,32,14,0.99,0.0135,0.0095,0.023,-0.287,0.202,9.832
44940,eyes_closed,1724,2896,239,895,16,1420,17,16,1.0041,-0.0256,-0.0109,0.0124,-0.206,0.291,9.764
44960,eyes_closed,1708,2921,245,916,9,1458,17,0,0.9945,-0.0203,-0.0404,0.0234,-0.11,0.356,9.778
44980,eyes_closed,1728,2896,238,967,23,1445,17,16,0.9921,-0.0251,-0.0092,0.0042,-0.277,0.375,9.796
45000,eyes_closed,1784,2891,249,991,16,1458,23,18,1.0092,-0.0489,0.0047,0.0138,-0.673,0.227,9.869
45020,eyes_closed,1877,2814,243,1083,19,1490,13,15,1.0066,0.0286,-0.0014,-0.0008,-0.577,0.232,9.8
45040,eyes_closed,1942,2758,238,1081,12,1451,3,15,1.0091,-0.0178,0.0174,0.0096,-0.37,0.28,9.831
45060,eyes_closed,1977,2745,251,1130,16,1476,14,17,1.0092,-0.0102,0.0019,-0.0024,-0.385,0.263,9.818
45080,eyes_closed,1994,2752,239,1167,13,1458,10,25,1.0142,0.0056,0.0085,-0.0302,-0.364,0.176,9.776
45100,eyes_closed,2003,2741,251,1208,15,1453,12,14,0.9944,-0.0283,-0.0398,-0.0051,-0.094,0.244,9.753
45120,eyes_closed,2027,2674,243,1219,20,1444,16,16,1.0195,0.0163,-0.0339,-0.0267,-0.297,0.289,9.83
45140,eyes_closed,2064,2714,247,1266,1,1493,14,15,1.0061,-0.0012,-0.0036,0.0001,-0.357,0.368,9.795
45160,eyes_closed,2077,2637,242,1303,11,1478,7,20,0.9932,-0.0026,-0.0102,0.0156,-0.318,0.323,9.824
45180,eyes_closed,2108,2618,239,1324,7,1483,10,15,0.9914,0.0469,0.0188,-0.0169,-0.264,0.185,9.802
45200,eyes_closed,2128,2592,243,1337,24,1461,26,9,0.9881,0.0132,0.0093,0.0064,-0.198,0.171,9.804
45220,eyes_closed,2170,2589,250,1385,17,1446,15,13,1.0158,0.0011,-0.0233,-0.0158,-0.468,0.171,9.805
45240,eyes_closed,2183,2535,240,1473,9,1471,18,12,0.9984,0.0077,0.0099,-0.008,-0.339,0.114,9.795
45260,eyes_closed,2236,2496,231,1440,9,1446,14,0,1.015,-0.0064,0.0051,0.0193,0.094,0.189,9.778
45280,eyes_closed,2203,2580,245,1452,13,1474,19,4,0.9916,-0.0335,-0.0038,0.0002,0.032,0.191,9.8
45300,eyes_closed,2184,2512,237,1445,13,1494,9,12,0.9746,-0.0353,-0.0369,-0.0119,0.117,0.133,9.807
45320,eyes_closed,2161,2579,229,1450,12,1545,8,3,0.9916,-0.0194,-0.0114,-0.026,0.02,0.174,9.767
45340,eyes_closed,2201,2504,240,1430,13,1529,18,8,0.9978,-0.0243,0.0051,-0.0039,-0.088,0.201,9.835
45360,eyes_closed,2164,2474,235,1481,16,1538,13,9,1.0102,0.0055,-0.0005,0.001,-0.011,0.134,9.786
45380,eyes_closed,2144,2508,234,1499,6,1537,11,14,1.0006,-0.021,0.0146,0.0392,0.185,0.119,9.815
45400,eyes_closed,2111,2542,242,1449,22,1594,8,17,0.9922,0.015,-0.0081,0.0345,0.216,0.079,9.81
45420,eyes_closed,2066,2572,225,1422,9,1601,14,12,0.9792,-0.0185,-0.0017,0.0306,-0.008,0.081,9.758
45440,eyes_closed,2071,2538,241,1468,7,1535,9,18,1.0198,-0.0136,-0.0053,0.0221,0.222,0.191,9.775
45460,eyes_closed,2061,2559,250,1439,4,1625,6,9,0.9925,0.0227,0.0234,0.001,0.297,0.17,9.805
45480,eyes_closed,2059,2536,244,1437,17,1640,24,13,0.9971,-0.0142,-0.022,0.0068,0.077,0.1,9.792
45500,eyes_closed,1982,2584,244,1488,13,1605,21,7,1.0004,0.0166,-0.0302,0.0315,0.089,0.084,9.8
45520,eyes_closed,2011,2562,256,1452,11,1597,18,13,0.9844,0.0021,0.0071,0.0112,0.073,0.077,9.818
45540,eyes_closed,2030,2580,253,1468,14,1625,16,17,0.9913,-0.0142,-0.0087,0.0007,-0.006,0.165,9.819
45560,eyes_closed,2006,2602,242,1443,8,1641,24,10,0.9916,0.0105,-0.0166,0.0307,-0.01,0.047,9.785
45580,eyes_closed,1974,2558,244,1450,14,1653,14,18,0.9937,-0.0092,-0.0283,0.0152,0.131,-0.114,9.775
45600,eyes_closed,1956,2592,246,1440,19,1659,26,8,1.0258,-0.0055,-0.0022,-0.0209,0.318,-0.145,9.834
45620,eyes_closed,1960,2606,239,1387,22,1695,8,21,0.9994,-0.0117,0.016,-0.0115,0.509,0.066,9.81
45640,eyes_closed,1863,2644,238,1351,17,1727,14,23,0.9746,-0.0078,0.01,0.0087,0.392,-0.067,9.836
45660,eyes_closed,1823,2711,233,1332,13,1677,11,18,0.9965,-0.0235,-0.0247,0.0308,0.371,-0.096,9.777
45680,eyes_closed,1835,2697,240,1294,1,1753,9,19,0.9941,-0.0365,-0.0506,0.0156,0.363,0.006,9.818
45700,eyes_closed,1733,2712,252,1253,15,1760,10,18,0.9861,-0.0079,0.0137,-0.0118,0.397,-0.159,9.79
45720,eyes_closed,1734,2711,245,1268,11,1784,7,28,1.0135,-0.0297,0.0178,0.0275,-0.006,-0.062,9.846
45740,eyes_closed,1752,2724,240,1286,11,1726,9,23,0.9967,0.0149,0.0235,0.0092,-0.311,-0.019,9.776
45760,eyes_closed,1759,2731,247,1314,27,1724,11,10,1.0048,-0.0181,-0.0138,0.025,-0.242,-0.195,9.833
45780,eyes_closed,1851,2667,245,1278,19,1734,9,7,1.0179,0.0103,0.0276,-0.0057,-0.069,-0.109,9.774
45800,eyes_closed,1815,2712,244,1315,14,1683,13,23,0.9993,-0.0008,0.0088,-0.0103,-0.341,-0.099,9.835
45820,eyes_closed,1929,2644,245,1356,10,1688,13,13,1.0083,0.0352,-0.0308,-0.0115,-0.473,-0.131,9.794
45840,eyes_closed,1932,2648,223,1337,22,1628,10,6,1.008,0.0072,-0.0116,0.0208,-0.06,0.007,9.88
45860,eyes_closed,1906,2665,240,1330,1,1638,12,11,0.9915,-0.0269,-0.0061,-0.0034,0.042,0.003,9.769
45880,eyes_closed,1923,2632,237,1335,11,1673,8,17,1.0172,0.0188,0.0053,0.0399,-0.251,-0.178,9.805
45900,eyes_closed,1948,2617,245,1320,18,1598,9,16,0.997,0.0123,0.0115,0.0262,-0.296,-0.147,9.864
45920,eyes_closed,2016,2648,239,1350,10,1617,9,8,1.0077,-0.0378,-0.0033,-0.0121,-0.298,-0.118,9.812
45940,eyes_closed,2040,2633,238,1347,9,1560,12,18,0.9892,-0.0074,0.032,-0.0233,-0.303,-0.104,9.807
45960,eyes_closed,2085,2609,248,1391,13,1556,12,9,1.0029,0.0015,-0.0315,-0.0509,-0.205,-0.196,9.844
45980,eyes_closed,2083,2595,236,1359,15,1521,16,11,0.9944,-0.0013,-0.0044,-0.0111,0.006,-0.188,9.851
46000,eyes_closed,2107,2592,227,1367,16,1493,16,9,1.0139,-0.0096,0.0162,-0.0126,-0.263,-0.117,9.782
46020,eyes_closed,2126,2596,255,1381,14,1477,8,15,0.9906,-0.0181,-0.0048,0.0231,-0.479,-0.087,9.868
46040,eyes_closed,2187,2543,243,1432,13,1464,9,22,1.0002,0.0041,0.033,0.0121,-0.283,-0.112,9.885
46060,eyes_closed,2207,2551,245,1427,7,1468,15,14,0.9903,0.0008,0.0044,-0.0055,-0.222,-0.133,9.839
46080,eyes_closed,2223,2552,246,1413,17,1433,11,21,0.9987,0.0231,-0.0134,-0.0371,-0.513,-0.053,9.813
46100,eyes_closed,2291,2483,237,1442,18,1384,10,14,0.9918,-0.0299,-0.0008,-0.0076,-0.581,-0.11,9.769
46120,eyes_closed,2330,2422,237,1495,20,1360,10,10,0.9928,0.0157,0.0067,0.0259,-0.382,-0.079,9.805
46140,eyes_closed,2364,2426,243,1515,13,1328,3,15,0.9968,0.0209,-0.0388,0.0008,-0.065,-0.119,9.771
46160,eyes_closed,2329,2429,248,1464,8,1352,15,18,1.0018,0.0074,0.0147,-0.0023,-0.101,-0.032,9.793
46180,eyes_closed,2345,2446,246,1480,22,1340,21,17,1.0128,0.0188,-0.0156,-0.0088,-0.144,-0.031,9.769
46200,eyes_closed,2388,2409,236,1487,10,1320,16,16,0.9899,-0.0163,-0.0042,0.0035,-0.137,-0.172,9.865
46220,eyes_closed,2364,2398,234,1538,6,1285,15,22,1.0043,-0.0018,-0.0266,0.0043,-0.067,0.001,9.786
46240,eyes_closed,2433,2414,237,1491,15,1317,10,11,0.9997,0.0151,0.0103,-0.0147,-0.172,-0.129,9.821
46260,eyes_closed,2461,2400,240,1505,11,1261,7,6,0.9937,-0.0235,-0.0198,0.0197,-0.041,-0.252,9.815
46280,eyes_closed,2393,2439,260,1456,18,1256,20,17,1.0115,0.0237,0.0051,-0.024,0.004,-0.152,9.822
46300,eyes_closed,2436,2403,255,1472,10,1210,7,10,0.9961,-0.0086,-0.0103,0.006,-0.064,-0.042,9.829
46320,eyes_closed,2426,2367,244,1480,20,1249,9,21,0.9999,0.0089,0.0136,-0.0035,-0.056,-0.062,9.797
46340,eyes_closed,2494,2377,243,1491,14,1243,14,18,1.0106,-0.0134,0.0273,-0.0059,-0.064,-0.036,9.792
46360,eyes_closed,2484,2385,246,1523,19,1243,13,17,1.0004,0.0039,0.0122,0.0276,0.038,0.049,9.887
46380,eyes_closed,2464,2421,248,1505,14,1249,8,14,1.0065,-0.0339,-0.0013,0.0326,0.146,-0.017,9.835
46400,eyes_closed,2444,2442,248,1511,23,1219,18,7,1.0011,-0.0324,0.0196,-0.0185,0.558,0.108,9.806
46420,eyes_closed,2400,2480,239,1431,13,1289,21,8,1.0035,0.0392,-0.0252,0.0158,0.534,0.002,9.768
46440,eyes_closed,2349,2493,248,1422,0,1298,5,10,0.9928,0.0557,0.0011,-0.0193,0.285,-0.068,9.806
46460,eyes_closed,2324,2548,236,1362,17,1366,23,7,1.0197,-0.0002,-0.0036,0.0113,0.367,0.061,9.828
46480,eyes_closed,2318,2536,249,1394,18,1358,19,16,1.0163,0.0031,0.0018,0.0235,0.455,0.083,9.764
46500,eyes_closed,2234,2548,250,1365,10,1397,14,10,0.9922,-0.017,0.0141,-0.0307,0.41,0.051,9.777
46520,eyes_closed,2194,2565,245,1338,18,1406,11,20,0.9972,0.0017,-0.0568,-0.0267,0.213,0.051,9.807
46540,eyes_closed,2144,2598,235,1343,18,1427,7,17,1.0049,-0.0026,-0.0159,0.0362,0.381,0.049,9.808
46560,eyes_closed,2139,2616,245,1302,14,1493,15,0,1.008,-0.0078,-0.0245,-0.004,0.527,-0.021,9.865
46580,eyes_closed,2076,2680,257,1277,11,1466,15,13,0.9919,0.0122,-0.0397,-0.0218,0.481,-0.001,9.784
46600,eyes_closed,2022,2710,244,1234,13,1543,2,17,1.0043,0.0144,0.0245,-0.0147,0.346,0.022,9.815
46620,eyes_closed,1993,2732,252,1170,15,1497,18,8,1.0179,-0.0347,0.0331,0.0178,0.358,0.016,9.804
46640,eyes_closed,1960,2710,246,1195,14,1534,18,15,1.0125,-0.0078,-0.0317,0.0129,0.526,-0.011,9.826
46660,eyes_closed,1846,2803,238,1154,13,1563,11,15,1.0039,0.0027,-0.0199,0.0163,0.702,-0.079,9.838
46680,eyes_closed,1774,2836,244,1091,20,1607,16,16,0.9997,0.0017,-0.0076,-0.0127,0.547,-0.03,9.805
46700,eyes_closed,1703,2832,235,1096,12,1583,23,18,1.0037,0.0076,-0.0072,-0.0051,0.43,-0.026,9.818
46720,eyes_closed,1667,2883,251,1051,15,1600,14,9,1.0098,-0.0172,0.0165,-0.042,0.354,-0.197,9.847
46740,eyes_closed,1647,2896,242,995,11,1635,13,18,0.9873,0.0308,-0.0072,-0.0333,0.0,-0.197,9.794
46760,eyes_closed,1656,2899,247,1023,14,1607,17,15,0.9915,-0.0541,0.0096,0.0091,-0.055,-0.139,9.804
46780,eyes_closed,1632,2873,238,1003,15,1602,15,12,0.9763,0.0008,-0.0337,-0.0075,0.387,-0.046,9.835
46800,eyes_closed,1555,2897,237,953,18,1601,20,15,1.0145,-0.0073,-0.0072,0.0051,0.315,-0.0,9.836
46820,eyes_closed,1558,2890,238,973,18,1618,13,11,1.0021,-0.0112,0.0342,0.0137,0.16,-0.038,9.757
46840,eyes_closed,1500,2906,238,931,20,1653,14,22,0.9882,-0.0116,0.0157,0.0074,-0.012,-0.071,9.813
46860,eyes_closed,1562,2903,247,934,14,1608,19,15,0.9921,-0.0163,0.0101,-0.0238,-0.251,-0.165,9.809
46880,eyes_closed,1572,2925,241,963,21,1585,13,8,0.9966,0.0203,-0.001,-0.0376,-0.127,-0.211,9.851
46900,eyes_closed,1600,2878,236,946,12,1573,22,14,0.9904,-0.0139,0.0139,-0.0311,-0.091,-0.091,9.848
46920,eyes_closed,1629,2896,239,936,11,1557,15,12,1.0035,-0.0169,0.0145,-0.0094,-0.065,-0.14,9.815
46940,eyes_closed,1655,2893,244,943,19,1579,9,8,0.9948,-0.0017,-0.0007,0.0076,-0.116,-0.256,9.786
46960,eyes_closed,1664,2907,239,951,19,1531,11,12,0.9986,-0.005,-0.0291,-0.0234,-0.06,-0.213,9.78
46980,eyes_closed,1699,2903,237,930,16,1486,12,17,1.0015,0.0067,0.0324,0.0055,-0.215,-0.13,9.861
47000,eyes_closed,1748,2906,242,928,21,1473,17,12,0.9863,-0.0179,-0.0331,0.0191,-0.109,-0.19,9.8
47020,eyes_closed,1697,2913,245,944,16,1501,15,3,0.9813,-0.0128,-0.0192,0.0122,-0.002,-0.159,9.824
47040,eyes_closed,1760,2903,239,937,10,1456,7,16,1.0025,-0.0175,-0.0121,-0.0244,-0.235,-0.166,9.786
47060,eyes_closed,1781,2912,240,975,16,1440,20,6,0.9917,0.0072,0.0058,-0.027,-0.38,-0.116,9.795
47080,eyes_closed,1857,2881,242,951,20,1383,20,8,1.005,0.0161,-0.0135,-0.0289,-0.498,-0.1,9.779
47100,eyes_closed,1890,2830,245,994,16,1359,19,15,1.0023,-0.0318,0.0068,0.0002,-0.468,-0.193,9.794
47120,eyes_closed,1967,2817,243,1017,17,1328,11,9,1.0018,-0.0174,0.0004,-0.0108,-0.387,-0.274,9.793
47140,eyes_closed,2060,2849,238,1000,15,1351,21,12,0.9931,0.0088,-0.0116,-0.0211,-0.138,-0.159,9.865
47160,eyes_closed,2046,2819,244,1003,11,1322,17,18,1.0102,0.0042,-0.0101,-0.0186,-0.251,-0.004,9.769
47180,eyes_closed,2117,2773,245,1021,9,1280,12,12,1.0035,0.0213,0.0006,-0.0199,-0.258,-0.121,9.818
47200,eyes_closed,2119,2793,246,1021,14,1281,19,15,1.0033,-0.0123,0.0044,-0.0014,-0.026,-0.151,9.787
47220,eyes_closed,2156,2782,246,1045,15,1292,23,11,1.0175,0.0093,-0.0034,-0.0216,-0.267,-0.174,9.863
47240,eyes_closed,2165,2762,239,1020,19,1220,17,13,1.0031,-0.0201,-0.0238,0.0126,-0.6,-0.185,9.82
47260,eyes_closed,2253,2748,235,1078,25,1167,17,21,1.0015,0.0367,0.021,0.0443,-0.463,-0.174,9.789
47280,eyes_closed,2246,2748,246,1063,10,1164,8,23,0.9973,0.0163,-0.0059,0.0144,-0.494,-0.091,9.786
47300,eyes_closed,2332,2678,237,1117,24,1127,21,8,0.9938,0.0083,0.0127,0.0409,-0.539,-0.212,9.813
47320,eyes_closed,2381,2637,245,1115,1,1082,13,10,0.9953,0.002,-0.036,-0.0136,-0.191,-0.241,9.785
47340,eyes_closed,2382,2669,233,1110,18,1080,18,13,0.9826,-0.0121,-0.0015,0.0233,-0.233,-0.098,9.782
47360,eyes_closed,2453,2617,237,1088,14,1065,12,11,0.9942,0.0386,-0.0108,-0.0207,-0.32,-0.238,9.824
47380,eyes_closed,2440,2615,241,1115,20,1041,18,9,0.9895,0.0644,-0.0248,-0.0239,-0.122,-0.158,9.799
47400,eyes_closed,2482,2625,241,1098,7,1004,17,23,0.9877,-0.0205,-0.01,-0.0023,-0.153,-0.101,9.849
47420,eyes_closed,2503,2630,233,1135,17,1020,7,11,1.0067,0.0021,-0.0231,0.0213,-0.319,-0.13,9.796
47440,eyes_closed,2534,2566,245,1136,17,964,7,9,0.9895,0.0081,-0.0181,-0.0151,-0.412,-0.176,9.784
47460,eyes_closed,2574,2585,250,1139,14,948,16,11,1.0152,0.0089,0.0362,-0.0075,-0.472,-0.083,9.798
47480,eyes_closed,2612,2514,237,1126,18,923,11,21,0.995,0.01,0.046,-0.0007,-0.396,-0.078,9.868
47500,eyes_closed,2601,2487,238,1128,16,908,7,19,0.994,-0.0289,-0.007,0.022,-0.142,-0.106,9.797
47520,eyes_closed,2641,2513,238,1161,13,876,11,5,1.016,-0.0103,-0.0043,0.0004,0.078,-0.082,9.836
47540,eyes_closed,2629,2496,242,1126,15,917,15,19,1.0204,-0.0028,0.0224,0.009,0.154,-0.08,9.783
47560,eyes_closed,2623,2531,227,1140,18,911,22,20,1.0,-0.0045,-0.0001,-0.0038,-0.069,-0.163,9.841
47580,eyes_closed,2647,2495,246,1159,8,869,14,9,1.0061,-0.0172,0.0244,0.0083,-0.314,-0.093,9.808
47600,eyes_closed,2637,2438,237,1140,4,851,7,9,0.9968,-0.0128,0.0249,0.0388,-0.47,-0.057,9.857
47620,eyes_closed,2702,2418,243,1132,17,845,12,5,0.9983,-0.01,-0.0139,-0.0134,-0.289,0.049,9.765
47640,eyes_closed,2674,2429,242,1158,9,842,10,9,1.0042,0.0386,-0.0231,0.0236,-0.054,0.014,9.82
47660,eyes_closed,2701,2438,247,1172,19,815,6,9,0.9967,-0.0145,-0.0189,-0.0131,0.059,-0.014,9.809
47680,eyes_closed,2674,2438,226,1166,18,834,15,14,1.0062,0.0229,-0.0134,0.0082,0.062,-0.062,9.812
47700,eyes_closed,2687,2447,243,1167,13,805,14,7,1.0032,-0.0609,0.0249,0.0189,-0.12,0.042,9.767
47720,eyes_closed,2755,2396,239,1201,13,823,17,4,1.002,-0.0317,-0.0159,0.0169,-0.07,0.097,9.797
47740,eyes_closed,2719,2393,247,1213,13,831,15,17,1.0135,0.0161,-0.0272,0.0131,0.031,0.045,9.832
47760,eyes_closed,2696,2410,245,1147,13,843,16,8,0.9949,-0.0094,-0.0101,0.0034,-0.04,0.098,9.843
47780,eyes_closed,2721,2376,241,1182,10,834,18,18,1.0153,-0.0016,0.0146,0.0145,0.094,0.006,9.841
47800,eyes_closed,2674,2444,238,1147,13,833,5,23,0.9888,0.0154,0.0005,-0.0182,0.22,0.036,9.766
47820,eyes_closed,2706,2405,233,1185,14,854,15,20,1.0114,-0.0223,-0.0384,-0.024,0.02,0.172,9.812
47840,eyes_closed,2667,2449,253,1224,8,902,10,14,0.9958,0.0195,0.0087,-0.0554,0.18,0.259,9.803
47860,eyes_closed,2659,2458,237,1232,18,916,21,9,1.0144,-0.0157,0.0165,0.0279,0.138,0.229,9.78
47880,eyes_closed,2585,2445,246,1215,7,922,17,10,0.9979,-0.0514,-0.0004,0.025,0.185,0.079,9.789
47900,eyes_closed,2603,2460,233,1201,15,947,6,13,1.0029,-0.0056,-0.0024,0.031,0.012,0.052,9.888
47920,eyes_closed,2633,2467,244,1216,11,927,14,14,0.992,-0.0249,-0.0213,-0.0082,-0.222,0.21,9.791
47940,eyes_closed,2654,2426,251,1247,11,937,12,24,0.9926,-0.049,0.0074,-0.0223,-0.24,0.086,9.846
47960,eyes_closed,2649,2441,244,1304,12,934,19,9,0.9873,0.0124,-0.0138,-0.0134,-0.414,0.118,9.781
