t_ms,activity,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,qw,qx,qy,qz,ax,ay,az
164360,los,2390,2633,228,1225,16,1140,6,19,0.9915,-0.01,-0.0081,-0.0187,-0.289,0.212,9.802
164380,los,2304,2657,234,1190,14,1168,0,17,0.9853,-0.0158,0.0155,0.0042,0.322,-0.185,9.834
164400,los,2267,2746,237,1062,16,1172,21,12,1.0017,0.0109,0.0177,-0.0022,0.152,-0.163,9.769
164420,los,2282,2708,252,1099,21,1129,14,16,1.012,0.0262,-0.024,0.0021,-0.135,-0.086,9.815
164440,los,2337,2676,247,1047,15,1088,11,8,1.0019,-0.0108,0.0082,0.0226,-0.15,-0.068,9.835
164460,los,2392,2632,236,1114,16,1131,11,13,0.9955,0.0406,-0.0234,0.0102,-0.083,0.003,9.775
164480,los,2356,2687,243,1066,14,1092,8,14,0.9894,-0.0095,-0.0321,0.0243,0.048,0.052,9.765
164500,los,2340,2668,243,1088,17,1148,20,20,0.9833,-0.0232,0.0133,0.0342,0.078,0.002,9.826
164520,los,2321,2706,238,1034,11,1091,15,12,0.9916,0.0337,0.012,0.0081,-0.067,-0.026,9.823
164540,los,2385,2674,241,1132,9,1108,24,17,1.005,0.0084,0.008,-0.0277,0.138,-0.083,9.841
164560,los,2260,2728,244,980,14,1082,13,16,0.9917,-0.0108,-0.0055,0.0298,0.025,-0.006,9.786
164580,los,2347,2649,236,1126,15,1110,11,8,0.9977,-0.0081,-0.0014,0.005,-0.195,0.105,9.724
164600,los,2378,2719,236,1064,5,1085,13,18,1.0005,0.0131,-0.0167,-0.0,-0.221,0.092,9.796
164620,los,2405,2619,239,1191,12,1117,14,16,1.0037,-0.0216,-0.0306,-0.0067,-0.046,0.057,9.822
164640,los,2375,2691,241,1085,9,1103,11,19,1.0086,0.006,0.0274,0.0098,0.119,-0.199,9.833
164660,los,2379,2663,246,1084,24,1107,12,15,1.0069,0.01,0.01,0.0044,0.173,-0.115,9.785
164680,los,2287,2784,241,1014,10,1081,21,12,1.012,0.0062,-0.0352,0.0257,-0.299,-0.255,9.768
164700,los,2525,2593,237,1114,18,946,22,1,0.9966,-0.0019,-0.0191,-0.0017,-0.012,0.02,9.746
164720,los,2277,2685,234,1017,14,1102,17,14,1.01,0.0041,-0.0401,-0.0047,0.251,0.086,9.794
164740,los,2427,2661,231,1093,17,1030,16,6,1.0028,0.0013,0.0177,0.0114,-0.692,0.198,9.814
164760,los,2572,2453,244,1255,21,1024,16,13,1.0008,0.0106,-0.0022,-0.0082,-0.082,-0.136,9.779
164780,los,2506,2642,224,1049,14,955,16,24,0.9945,-0.0078,-0.0067,-0.013,-0.081,-0.164,9.788
164800,los,2601,2504,238,1220,17,960,8,14,1.0112,-0.044,0.0112,0.0509,-0.091,0.525,9.844
164820,los,2450,2561,239,1282,20,1113,22,5,1.0091,0.0005,0.0051,-0.0342,0.223,0.013,9.812
164840,los,2531,2611,241,1180,8,987,10,19,0.9919,0.0248,-0.0322,-0.0104,-0.127,-0.376,9.841
164860,los,2565,2589,229,1124,8,944,4,10,1.0066,0.0028,-0.0227,-0.012,0.022,0.196,9.795
164880,los,2490,2529,245,1205,8,1080,12,14,1.0011,-0.0004,0.0334,-0.0171,0.165,-0.016,9.864
164900,los,2500,2593,249,1110,26,981,11,16,1.0124,-0.0311,-0.0152,-0.0136,-0.256,-0.108,9.815
164920,los,2618,2463,257,1275,11,986,5,13,0.9947,0.0136,0.0168,0.0246,-0.247,0.089,9.8
164940,los,2603,2511,243,1214,21,970,14,16,1.0049,-0.0147,0.0033,0.0125,0.343,-0.123,9.784
164960,los,2473,2583,235,1109,17,1036,11,17,0.9995,-0.0014,-0.0114,0.0065,0.274,-0.107,9.795
164980,los,2491,2629,239,1140,16,984,13,15,0.9907,-0.0093,0.0382,0.0142,-0.208,0.039,9.829
165000,los,2556,2536,248,1197,14,1016,20,17,1.0157,-0.015,-0.0044,-0.021,-0.269,0.288,9.84
165020,los,2623,2473,243,1223,23,981,18,14,1.0012,0.0017,0.0115,-0.0106,-0.193,-0.109,9.811
165040,los,2655,2429,236,1198,9,901,8,20,0.9998,0.0123,-0.012,-0.0113,0.1,-0.188,9.817
165060,los,2595,2550,239,1134,12,981,9,17,0.9962,0.006,-0.0256,0.0082,0.05,-0.29,9.803
165080,los,2649,2521,249,1052,7,801,19,17,0.9933,-0.0056,0.0203,0.0039,-0.181,-0.066,9.778
165100,los,2622,2498,239,1175,18,908,14,16,0.988,0.0268,-0.0124,0.0186,0.097,0.43,9.822
165120,los,2580,2523,232,1175,22,961,5,14,0.9947,0.0228,-0.0032,0.0354,0.044,-0.11,9.821
165140,los,2612,2535,243,1096,21,876,16,16,0.993,0.0009,-0.0257,-0.0337,-0.274,0.006,9.841
165160,los,2654,2457,245,1251,11,930,14,8,1.0003,-0.0034,0.0082,-0.0074,-0.012,-0.091,9.8
165180,los,2637,2492,238,1115,4,839,17,9,1.0008,0.0459,0.0175,-0.0193,0.271,-0.146,9.769
165200,los,2559,2573,246,1137,21,911,15,10,1.0223,-0.0021,0.0055,-0.0045,0.214,-0.006,9.838
165220,los,2556,2578,242,1079,11,887,19,21,1.0058,0.0292,0.0523,0.0244,0.02,0.235,9.815
165240,los,2554,2589,247,1112,11,972,6,13,1.0144,0.0385,0.0233,0.0249,0.008,-0.139,9.796
165260,los,2588,2638,243,1003,14,849,9,12,0.9828,-0.0285,-0.0031,0.0193,-0.063,-0.23,9.793
165280,los,2602,2511,246,1085,8,876,17,16,1.0039,-0.0012,0.0149,0.0123,-0.11,0.139,9.841
165300,los,2581,2558,232,1049,18,909,12,29,0.9993,0.0136,0.031,0.0086,-0.211,0.22,9.846
165320,los,2604,2507,241,1198,21,919,18,17,0.9871,-0.0131,0.0116,0.0183,0.038,-0.121,9.761
165340,los,2583,2601,244,1028,17,812,7,20,0.9903,0.0314,0.0271,-0.0067,0.173,-0.221,9.797
165360,los,2599,2584,227,1069,7,904,11,23,0.9927,0.0264,0.006,0.0429,-0.184,0.168,9.793
165380,los,2643,2509,245,1079,8,889,10,11,1.013,0.0137,-0.0175,0.0017,-0.325,-0.095,9.833
165400,los,2709,2460,251,1121,20,804,15,20,1.0118,-0.0148,0.0009,-0.0191,0.079,0.196,9.898
165420,los,2572,2546,248,1132,15,932,24,13,0.9948,-0.0124,0.0182,-0.0356,0.301,0.012,9.79
165440,los,2571,2597,236,1032,9,832,10,17,0.9996,0.0011,-0.0019,-0.0047,-0.122,-0.096,9.774
165460,los,2618,2531,252,1135,21,885,9,9,0.992,-0.0352,0.0084,0.0291,-0.107,-0.04,9.854
165480,los,2622,2539,233,1085,13,854,15,20,1.0005,0.0151,0.0169,0.0083,0.022,-0.252,9.771
165500,los,2625,2572,235,985,16,797,14,13,1.0058,-0.0052,-0.0063,-0.0055,-0.089,0.029,9.824
165520,los,2640,2467,245,1077,8,804,3,25,1.0047,-0.0148,0.0231,-0.0021,0.248,0.227,9.822
165540,los,2525,2613,243,1039,15,939,15,19,0.9966,0.001,0.0178,-0.0025,0.28,0.011,9.841
165560,los,2564,2595,231,1022,9,860,12,11,0.9974,0.0224,-0.0149,0.0123,-0.273,-0.139,9.802
165580,los,2646,2505,247,1035,19,779,16,16,0.987,0.011,0.0131,-0.0108,-0.172,0.102,9.801
165600,los,2597,2519,236,1076,12,846,14,15,0.9966,0.0069,-0.0217,-0.0045,0.286,-0.036,9.81
165620,los,2553,2596,236,990,13,847,12,8,1.0057,-0.0117,-0.0132,0.02,0.085,-0.103,9.799
165640,los,2538,2634,246,984,10,871,11,12,0.9966,0.001,-0.0005,-0.0249,-0.071,0.122,9.843
165660,los,2627,2590,227,1049,10,867,7,11,1.0071,-0.0193,0.012,0.0144,-0.042,0.013,9.864
165680,los,2587,2608,245,999,20,841,6,19,0.992,0.0178,-0.0122,0.0132,-0.012,-0.164,9.846
165700,los,2644,2582,234,977,15,832,7,11,1.0017,0.0385,-0.0218,0.0111,-0.242,-0.291,9.841
165720,los,2727,2589,242,936,13,701,12,13,0.9931,0.0045,-0.0336,-0.013,0.018,0.033,9.842
165740,los,2602,2533,246,995,13,793,12,9,0.9971,-0.0204,0.0356,0.0118,-0.011,0.121,9.812
165760,los,2678,2548,232,975,26,737,18,11,0.9947,-0.0042,-0.0167,-0.0136,0.019,-0.16,9.81
165780,los,2639,2640,242,916,18,758,4,13,0.9952,-0.0048,0.0154,-0.0047,0.03,-0.287,9.803
165800,los,2694,2605,246,891,13,641,7,17,0.9973,-0.0188,-0.0012,0.0324,-0.091,0.067,9.821
165820,los,2695,2578,244,955,12,740,14,23,0.9945,-0.002,-0.0234,0.0339,0.087,0.405,9.816
165840,los,2624,2575,235,1006,9,818,20,8,1.0038,-0.0084,0.0033,0.0033,-0.06,-0.181,9.82
165860,los,2730,2552,243,897,16,656,11,10,1.0208,0.0053,0.0069,0.0239,-0.205,-0.052,9.866
165880,los,2645,2536,247,1005,22,752,14,14,0.9895,-0.0016,-0.0064,0.0062,0.348,0.018,9.842
165900,los,2612,2696,241,878,14,752,13,12,0.9791,-0.0007,-0.0162,-0.0067,0.311,-0.022,9.788
165920,los,2546,2639,242,916,5,811,12,21,1.0003,-0.0491,0.0019,-0.0482,0.031,0.15,9.823
165940,los,2572,2647,248,908,23,800,12,12,0.9927,0.0153,-0.0188,-0.0109,-0.137,-0.119,9.824
165960,los,2627,2679,232,865,11,741,24,19,1.0076,-0.008,-0.032,0.0117,-0.06,-0.145,9.79
165980,los,2561,2676,229,859,16,746,13,15,1.0041,-0.0128,0.0193,0.001,-0.1,-0.095,9.823
166000,los,2687,2597,230,860,21,690,13,8,1.0072,0.015,0.0353,-0.0105,-0.168,0.084,9.89
166020,los,2645,2639,239,932,15,773,19,15,0.9978,0.0172,-0.0105,-0.0304,0.006,0.197,9.815
166040,los,2617,2568,241,930,19,769,3,12,0.9876,-0.0097,0.0264,0.04,0.042,-0.285,9.781
166060,los,2602,2688,241,825,12,664,15,11,1.0028,-0.0251,0.0126,0.01,-0.229,0.065,9.817
166080,los,2666,2578,222,978,21,746,15,13,1.0011,0.0034,-0.0086,0.0124,-0.108,0.208,9.769
166100,los,2682,2549,241,899,14,693,13,13,0.9999,-0.0127,-0.0054,-0.0559,0.16,-0.113,9.738
166120,los,2626,2588,249,901,9,736,26,17,0.9873,-0.022,-0.0065,-0.014,0.015,-0.033,9.855
166140,los,2699,2592,243,893,15,707,11,7,0.9961,-0.01,0.0245,-0.0382,0.189,-0.031,9.754
166160,los,2581,2708,257,857,13,768,24,14,0.9967,0.0186,0.0138,0.0017,0.125,-0.461,9.79
166180,los,2653,2700,236,692,20,558,13,15,0.9914,-0.0077,-0.0022,-0.0051,-0.28,-0.244,9.841
166200,los,2672,2619,235,805,12,623,13,24,0.9904,0.0626,-0.0105,-0.0056,0.088,0.39,9.793
166220,los,2588,2653,239,869,10,743,13,10,1.0006,-0.0067,0.0004,0.0383,0.121,0.131,9.812
166240,los,2673,2654,232,848,12,668,20,12,0.9988,-0.0371,0.0312,-0.0163,-0.039,-0.089,9.771
166260,los,2613,2688,251,815,7,714,16,16,1.004,-0.0236,0.0403,0.0318,0.121,-0.111,9.794
166280,los,2643,2676,249,785,8,652,16,8,0.9908,-0.0303,0.0187,-0.0001,0.163,-0.119,9.819
166300,los,2585,2725,240,787,18,700,21,21,0.9982,0.0197,-0.0063,-0.0083,-0.229,0.337,9.802
166320,los,2698,2566,233,962,12,742,13,17,0.9985,0.0134,0.012,0.0038,-0.136,0.203,9.741
166340,los,2618,2630,256,845,15,713,18,5,1.001,0.0054,0.0673,0.0205,0.107,-0.2,9.874
166360,los,2676,2595,238,845,16,661,17,15,0.9959,0.0205,0.0243,0.0091,-0.169,0.095,9.805
166380,los,2676,2600,250,915,14,736,18,21,1.0001,0.0206,0.0014,-0.0086,0.09,-0.004,9.825
166400,los,2622,2676,238,856,12,702,21,13,1.0173,-0.0028,-0.0107,-0.0004,0.131,-0.196,9.778
166420,los,2647,2599,230,825,25,666,12,14,1.0065,-0.0333,0.0286,-0.0065,-0.136,-0.253,9.845
166440,los,2727,2608,246,776,2,575,11,10,1.0172,0.0018,0.0276,-0.0344,0.043,-0.228,9.808
166460,los,2645,2689,249,723,12,579,19,21,1.0018,-0.0161,0.0116,-0.0301,-0.079,0.048,9.811
166480,los,2784,2564,235,813,12,587,11,19,1.0069,-0.0113,-0.006,-0.0097,0.107,0.123,9.785
166500,los,2625,2708,243,745,15,653,13,11,1.0039,-0.014,0.0167,-0.0173,0.427,-0.04,9.79
166520,los,2587,2721,236,727,14,644,7,15,1.0013,0.0046,-0.0389,0.009,-0.205,-0.001,9.825
166540,los,2693,2568,227,804,23,618,20,18,0.9982,0.0345,-0.0093,0.03,-0.102,-0.041,9.849
166560,los,2656,2730,247,719,14,594,16,21,0.9844,-0.0259,0.0297,0.0144,0.091,-0.233,9.826
166580,los,2680,2658,229,699,20,547,11,11,1.0049,0.0079,0.0053,0.0035,-0.211,0.143,9.776
166600,los,2675,2636,242,820,10,640,20,20,0.996,0.0038,-0.0146,0.0232,-0.058,0.216,9.809
166620,los,2715,2617,238,816,13,615,10,11,1.0051,0.0221,-0.0288,-0.0474,0.149,0.018,9.794
166640,los,2658,2635,236,818,11,667,4,13,1.0017,-0.0119,-0.0007,-0.0118,0.034,-0.055,9.804
166660,los,2718,2635,245,775,12,603,14,7,0.996,0.001,-0.0094,0.0269,-0.33,0.094,9.81
166680,los,2798,2495,234,913,11,649,7,25,1.0061,0.0176,0.0074,0.0159,0.029,0.118,9.83
166700,los,2659,2630,236,807,8,663,4,7,1.0041,0.0101,-0.0081,0.0323,0.21,-0.334,9.815
166720,los,2723,2633,245,726,14,571,22,6,1.006,0.0097,-0.012,-0.0211,0.172,-0.491,9.835
166740,los,2638,2774,253,586,22,502,7,16,0.9958,-0.0133,-0.0139,0.0516,0.285,0.036,9.852
166760,los,2582,2733,237,662,25,622,22,23,0.9972,-0.0087,-0.0259,-0.0019,-0.137,0.094,9.796
166780,los,2676,2731,239,637,15,520,13,21,0.9815,-0.0007,0.0039,0.0118,-0.342,0.02,9.733
166800,los,2708,2669,246,754,12,587,9,6,0.9942,-0.0099,-0.0185,0.0078,0.125,0.038,9.807
166820,los,2676,2716,236,662,13,562,12,6,0.9968,-0.011,0.0111,-0.0239,0.092,-0.166,9.824
166840,los,2676,2655,237,670,16,519,19,14,1.0043,-0.0046,-0.0204,0.0085,-0.223,-0.044,9.763
166860,los,2734,2662,235,691,14,541,9,13,0.9959,-0.0022,0.0125,-0.0265,0.19,-0.052,9.788
166880,los,2645,2723,244,623,16,536,17,7,0.9966,0.0353,-0.0036,0.0113,0.136,-0.168,9.747
166900,los,2711,2739,235,615,9,511,14,18,1.0137,0.0017,0.0131,-0.0304,-0.08,-0.194,9.762
166920,los,2677,2695,239,615,10,485,14,10,0.9823,-0.0165,0.0069,-0.0039,0.139,0.151,9.835
166940,los,2602,2758,245,665,21,573,15,11,1.0048,-0.0026,-0.0093,-0.0057,-0.018,0.157,9.857
166960,los,2627,2711,241,675,16,571,23,8,1.013,-0.0369,0.0048,0.0453,-0.085,0.124,9.84
166980,los,2641,2677,233,713,15,603,19,17,0.9795,0.0086,0.0146,0.0259,-0.294,-0.224,9.813
167000,los,2770,2629,242,646,20,469,14,13,0.9782,-0.0132,-0.0055,-0.0164,0.06,-0.621,9.786
167020,los,2705,2740,248,492,19,394,19,14,1.0108,0.0,0.0046,0.0114,0.328,-0.304,9.821
167040,los,2675,2763,237,486,17,403,16,14,1.0104,-0.0157,-0.0309,0.018,-0.183,0.252,9.821
167060,los,2764,2632,254,604,12,435,22,7,0.9789,0.0273,-0.0147,0.0205,-0.244,0.389,9.809
167080,los,2738,2625,251,696,11,519,14,13,1.0073,-0.0191,0.0228,0.0442,0.224,-0.028,9.843
167100,los,2689,2702,237,559,18,453,5,6,1.0239,-0.0121,0.0188,-0.0443,0.161,-0.304,9.881
167120,los,2700,2709,241,553,12,451,8,15,0.9938,-0.0121,-0.0067,-0.0102,-0.035,-0.136,9.797
167140,los,2752,2696,237,531,18,396,5,6,0.9925,0.0165,-0.0198,-0.0178,0.044,0.166,9.822
167160,los,2665,2750,240,585,2,493,13,12,1.0067,0.0206,0.0096,-0.0047,-0.045,0.362,9.786
167180,los,2728,2674,252,683,19,530,17,9,1.0068,-0.0171,0.0298,-0.0063,-0.041,-0.252,9.808
167200,los,2722,2737,244,463,15,388,14,20,1.0123,0.003,-0.0146,0.006,0.141,-0.18,9.775
167220,los,2674,2707,236,595,12,500,9,17,0.9976,0.0012,-0.0069,-0.0045,-0.272,-0.05,9.784
167240,los,2801,2673,242,490,16,360,24,14,1.0198,-0.0206,-0.002,-0.0058,-0.295,0.046,9.836
167260,los,2774,2645,229,668,11,489,13,12,1.0132,-0.0102,-0.0212,0.0091,0.044,0.362,9.804
167280,los,2752,2647,244,634,13,477,11,15,1.0062,-0.0098,0.0029,-0.0335,0.116,-0.073,9.824
167300,los,2693,2704,250,607,18,495,12,8,0.9963,-0.0365,0.0039,-0.0006,0.042,-0.184,9.823
167320,los,2769,2670,235,557,14,418,14,25,1.0089,-0.0019,-0.0017,0.0023,-0.06,-0.189,9.828
167340,los,2769,2720,240,538,12,417,14,16,1.0054,0.0239,-0.0229,0.0139,0.08,-0.152,9.808
167360,los,2800,2707,243,501,22,375,16,8,0.995,-0.0418,-0.0058,0.0106,0.143,0.125,9.806
167380,los,2685,2781,242,571,12,465,14,14,1.0012,0.0161,-0.0443,0.007,0.218,0.226,9.849
167400,los,2693,2761,232,565,17,469,12,11,1.0076,0.0,0.0461,-0.0008,0.032,-0.196,9.856
167420,los,2678,2737,247,515,15,424,20,19,0.9894,0.0033,-0.0155,-0.0105,-0.137,-0.171,9.816
167440,los,2764,2688,237,512,19,390,17,19,1.0171,-0.0175,-0.0135,0.0153,-0.301,0.026,9.763
167460,los,2804,2668,240,559,14,420,14,5,1.0056,0.0186,0.0069,-0.0024,0.031,-0.149,9.901
167480,los,2785,2697,239,471,16,327,21,13,0.991,-0.0123,0.0167,-0.0229,0.077,-0.124,9.849
167500,los,2755,2699,260,478,12,346,11,13,1.0126,-0.0311,0.0019,0.0054,-0.015,0.07,9.807
167520,los,2782,2640,248,519,15,369,11,8,0.9943,-0.0045,-0.0178,0.0058,0.244,0.207,9.764
167540,los,2613,2801,248,528,19,477,10,19,1.0097,0.0257,0.0086,0.0033,0.149,0.035,9.818
167560,los,2731,2743,243,498,22,383,23,17,0.9956,-0.0018,0.0111,-0.0063,-0.223,-0.343,9.837
167580,los,2741,2761,252,442,23,327,16,15,0.9816,-0.0201,0.0302,-0.0018,-0.397,0.02,9.775
167600,los,2891,2579,246,527,20,346,19,18,1.0116,0.0142,0.0525,0.0153,-0.197,0.074,9.768
167620,los,2838,2679,251,480,11,337,12,26,0.9893,-0.0061,0.0149,0.0225,0.594,-0.231,9.8
167640,los,2701,2807,239,354,13,296,11,8,1.0029,-0.0192,-0.0014,-0.0295,0.364,-0.127,9.856
167660,los,2681,2809,227,393,11,345,20,12,1.006,-0.0101,0.0318,0.0099,-0.251,0.399,9.818
167680,los,2798,2683,252,516,11,390,13,5,0.9874,0.0055,0.0407,-0.0032,-0.07,-0.097,9.813
167700,los,2676,2758,246,365,19,295,17,11,0.997,-0.0101,0.0148,-0.0165,0.002,-0.291,9.831
167720,los,2793,2677,240,415,20,294,8,17,1.008,0.0096,0.0209,0.0462,-0.189,0.22,9.84
167740,los,2777,2689,242,498,10,353,22,19,0.9903,0.0086,-0.0097,-0.0148,0.083,0.218,9.79
167760,los,2748,2722,251,497,14,364,11,4,1.0039,-0.0136,0.0315,0.0157,0.119,-0.097,9.836
167780,los,2756,2743,240,455,10,333,2,10,1.0062,-0.0154,0.0259,0.0122,-0.06,0.079,9.803
167800,los,2725,2700,240,517,19,398,20,14,1.0005,0.0033,-0.0193,0.0109,-0.157,-0.292,9.837
167820,los,2815,2739,238,368,12,249,16,23,1.0022,0.0011,0.0174,0.0001,0.108,-0.131,9.845
167840,los,2738,2724,225,468,19,356,13,17,1.0084,0.0033,0.0015,0.0368,-0.023,0.16,9.814
167860,los,2792,2726,233,402,14,291,16,7,0.9836,0.0055,0.0425,0.0381,-0.11,-0.103,9.803
167880,los,2795,2672,234,441,21,307,19,1,0.9958,0.0043,0.0136,0.0219,0.064,0.037,9.798
167900,los,2812,2740,233,397,22,314,5,9,0.9959,-0.0253,-0.0137,-0.0188,0.232,0.02,9.758
167920,los,2705,2731,234,454,16,366,11,15,1.0022,-0.0002,0.0141,0.0009,-0.155,-0.23,9.813
167940,los,2854,2703,247,334,31,246,15,18,1.0178,0.0172,0.0209,0.0322,0.123,-0.266,9.8
167960,los,2766,2818,242,341,21,275,16,6,1.0038,0.0342,-0.0177,0.0008,0.217,0.101,9.824
167980,los,2771,2758,249,362,13,288,9,18,1.0115,0.0107,-0.0396,0.0147,-0.446,0.125,9.764
168000,los,2878,2603,250,419,9,291,24,16,1.0133,0.0129,-0.0186,0.0052,0.191,0.198,9.815
168020,los,2697,2819,248,404,13,357,20,16,1.0152,0.0035,-0.0181,-0.0004,0.312,-0.129,9.773
168040,los,2783,2776,234,341,8,258,19,16,0.9952,-0.0211,0.0121,-0.0056,-0.167,-0.267,9.79
168060,los,2770,2763,241,336,12,257,14,10,1.0002,-0.0045,-0.0564,-0.0229,-0.275,-0.107,9.832
168080,los,2850,2690,253,305,14,209,13,17,1.0068,0.0088,0.0099,-0.0045,-0.108,0.423,9.792
168100,los,2727,2717,238,487,21,366,2,11,1.0048,-0.0058,0.0081,-0.0079,0.171,0.181,9.849
168120,los,2808,2742,236,368,13,277,11,11,1.0044,-0.026,0.0027,0.0176,0.201,-0.146,9.778
168140,los,2695,2781,261,396,17,332,11,16,1.0059,-0.0054,0.0184,-0.0285,-0.1,-0.025,9.824
168160,los,2859,2678,250,390,13,274,18,7,0.9754,-0.0026,-0.0071,-0.0066,-0.079,-0.293,9.833
168180,los,2775,2762,240,295,12,223,5,7,0.9843,-0.0345,-0.0258,0.0322,0.304,-0.309,9.796
168200,los,2727,2794,242,271,16,205,18,18,0.9885,0.0122,0.0243,0.0056,0.184,0.08,9.842
168220,los,2703,2827,236,300,14,261,21,5,0.997,-0.0018,0.0024,0.0019,-0.056,0.093,9.851
168240,los,2753,2755,244,304,21,225,18,13,0.9954,0.0113,0.0055,-0.0012,-0.331,-0.261,9.804
168260,los,2852,2720,250,229,15,165,18,14,1.0186,-0.0039,0.0294,-0.0115,-0.242,0.051,9.781
168280,los,2874,2658,236,341,15,220,14,19,0.9846,0.0093,-0.0305,0.0001,0.087,0.287,9.819
168300,los,2790,2766,246,315,11,259,17,15,1.0053,-0.0149,0.021,0.0062,0.326,0.063,9.783
168320,los,2773,2804,248,329,15,271,5,8,1.0222,-0.0129,0.0103,-0.0272,-0.14,0.038,9.793
168340,los,2813,2754,242,360,11,274,8,11,0.99,0.0214,0.0112,-0.0087,-0.121,0.11,9.833
168360,los,2768,2798,243,368,16,268,12,17,0.9896,-0.0154,0.0094,0.0026,0.205,-0.513,9.798
168380,los,2764,2822,242,180,19,140,19,7,0.9939,-0.0004,-0.0035,-0.0163,-0.301,-0.203,9.811
168400,los,2912,2647,244,304,18,187,19,11,0.9905,0.0421,0.0007,-0.0055,-0.351,0.124,9.733
168420,los,2873,2761,245,262,20,172,17,17,0.9952,0.0028,-0.0177,-0.0213,0.45,-0.012,9.845
168440,los,2715,2840,242,259,13,220,12,12,0.982,0.0215,-0.0104,0.0242,0.173,0.044,9.901
168460,los,2801,2780,241,233,19,190,15,10,0.9874,-0.0062,0.0067,-0.0095,-0.218,-0.021,9.811
168480,los,2824,2782,237,278,10,204,13,10,1.0145,-0.0159,-0.0181,0.0327,0.081,-0.113,9.798
168500,los,2767,2824,232,189,15,139,9,10,0.9992,0.0015,-0.0002,-0.0054,-0.258,-0.041,9.832
168520,los,2892,2629,239,266,16,172,13,27,0.9947,0.0088,-0.0011,0.0142,-0.06,-0.034,9.801
168540,los,2808,2797,240,186,14,139,3,10,0.9964,0.0225,0.001,0.0195,0.288,0.319,9.851
168560,los,2841,2706,244,367,18,262,20,15,0.9989,-0.0186,0.0283,-0.0008,-0.027,0.014,9.787
168580,los,2835,2811,228,214,13,156,8,13,1.0117,-0.0156,0.0266,-0.0234,-0.08,-0.261,9.748
168600,los,2859,2732,238,255,19,175,11,14,0.9826,-0.0229,0.0089,0.0087,0.095,0.124,9.844
168620,los,2814,2805,238,259,18,206,8,3,1.009,0.0246,0.0136,0.0047,0.169,0.139,9.811
168640,los,2767,2763,243,310,20,235,20,20,1.0018,-0.0066,0.0094,0.0122,-0.041,0.007,9.843
168660,los,2788,2819,243,271,12,208,15,13,0.9964,-0.0306,0.0447,-0.0096,-0.182,-0.513,9.747
168680,los,2894,2759,247,117,19,80,5,24,1.0075,0.0203,0.0201,0.0255,-0.159,-0.06,9.831
168700,los,2849,2742,235,256,16,170,11,6,0.9922,-0.0403,0.0107,-0.0398,0.229,0.288,9.856
168720,los,2777,2836,230,227,15,176,12,23,0.9991,-0.0077,0.0183,-0.0325,0.103,-0.039,9.815
168740,los,2808,2790,251,231,17,168,23,9,0.9947,-0.0068,0.0384,-0.0325,-0.04,0.187,9.766
168760,los,2740,2795,246,277,15,206,19,7,1.0081,-0.0205,0.032,0.0066,0.163,0.119,9.832
168780,los,2798,2798,243,259,23,210,11,17,1.0129,0.028,-0.005,-0.0155,-0.091,-0.033,9.764
168800,los,2824,2792,239,271,11,207,9,24,0.9919,0.0173,0.003,0.0163,0.017,-0.187,9.795
168820,los,2772,2838,236,193,13,154,12,19,0.9962,-0.0103,0.0232,0.004,0.095,-0.089,9.817
168840,los,2757,2837,233,219,8,164,12,0,1.0071,0.0044,0.0306,-0.034,-0.315,0.396,9.819
168860,los,2813,2701,235,371,19,256,18,16,0.9815,-0.0396,-0.0068,-0.0151,-0.038,0.162,9.81
168880,los,2774,2805,251,285,13,219,14,25,0.9916,0.0024,0.0075,0.0155,0.088,-0.065,9.825
168900,los,2782,2747,242,334,16,252,3,14,0.9893,-0.0295,-0.0399,0.0001,0.078,-0.226,9.855
168920,los,2737,2830,241,190,17,156,16,11,1.0088,-0.0,0.0045,0.007,0.223,0.084,9.76
168940,los,2714,2819,233,335,17,276,15,19,0.9953,0.0159,-0.0024,-0.0319,-0.153,0.452,9.8
168960,los,2778,2765,233,375,15,284,24,11,0.9969,0.0083,0.0097,-0.0246,-0.191,0.013,9.785
168980,los,2789,2768,244,329,7,245,19,26,1.0041,0.0116,0.0084,-0.0055,-0.053,0.029,9.797
169000,los,2816,2727,237,358,9,282,10,22,1.0097,-0.0003,-0.002,-0.0003,-0.175,-0.206,9.789
169020,los,2880,2744,240,275,7,192,13,29,0.9994,0.0138,0.0069,-0.0044,-0.24,-0.111,9.77
169040,los,2866,2687,244,338,11,233,14,5,0.9996,0.0219,-0.0319,-0.0113,0.211,0.11,9.793
169060,los,2743,2775,228,326,7,248,16,12,0.999,0.0041,-0.0157,-0.004,0.284,0.332,9.775
169080,los,2713,2772,239,446,0,375,9,19,1.0123,-0.0107,-0.0516,-0.0027,-0.048,-0.048,9.814
169100,los,2789,2775,226,319,17,236,16,11,1.0063,0.0105,-0.0041,0.0284,-0.063,-0.066,9.798
169120,los,2773,2699,233,416,18,323,14,15,0.9866,0.0187,-0.0154,-0.0107,-0.197,0.108,9.821
169140,los,2859,2676,243,357,11,234,13,14,0.9846,0.0029,-0.0028,-0.0019,0.085,-0.037,9.769
169160,los,2729,2771,243,396,15,316,16,19,0.998,0.0066,-0.0073,0.0076,0.148,0.06,9.787
169180,los,2822,2740,250,357,2,250,17,14,1.0009,-0.0015,0.01,-0.0161,-0.163,-0.225,9.777
